date,temp_c,pressure,light_lux,rain_rate,humidity,wind_speed,cloud_info,month,dayofweek,temp_c_lag1,pressure_lag1,light_lux_lag1,rain_rate_lag1,humidity_lag1,wind_speed_lag1,target_cloud,target_y
2024-12-05,29.357809523809525,1004.0214028571429,9663.819047619048,0.0,61.88514285714285,0.0018095238095238095,bright,12,3,31.13774869109948,999.5953717277487,8569.272251308901,1.6727434554973821,55.35670157068063,0.11172774869109947,bright,0
2024-12-06,26.17715789473684,1003.2274821052631,8822.536842105263,0.0,56.74547368421052,0.0,bright,12,4,29.357809523809525,1004.0214028571429,9663.819047619048,0.0,61.88514285714285,0.0018095238095238095,bright,0
2024-12-07,25.967314814814813,999.4563722222222,9350.166666666666,15.07853888888889,55.588981481481476,0.0,bright,12,5,26.17715789473684,1003.2274821052631,8822.536842105263,0.0,56.74547368421052,0.0,bright,0
2024-12-08,26.700736842105265,1001.5716389473683,6722.1894736842105,0.048044210526315786,59.86168421052631,0.0,bright,12,6,25.967314814814813,999.4563722222222,9350.166666666666,15.07853888888889,55.588981481481476,0.0,dark,1
2024-12-09,29.21090909090909,1000.2933741626795,10833.057416267942,0.0,56.29416267942584,0.15822966507177033,dark,12,0,26.700736842105265,1001.5716389473683,6722.1894736842105,0.048044210526315786,59.86168421052631,0.0,bright,0
2024-12-10,27.820736842105262,1005.3467842105263,10661.557894736841,0.0,59.99810526315789,0.0,bright,12,1,29.21090909090909,1000.2933741626795,10833.057416267942,0.0,56.29416267942584,0.15822966507177033,dim,2
2024-12-11,28.714240837696334,997.8782539267016,9552.193717277487,0.0,54.90816753926701,0.000837696335078534,dim,12,2,27.820736842105262,1005.3467842105263,10661.557894736841,0.0,59.99810526315789,0.0,bright,0
2024-12-12,27.111027027027028,998.932111891892,8563.275675675675,0.0,64.10513513513514,0.0010270270270270271,bright,12,3,28.714240837696334,997.8782539267016,9552.193717277487,0.0,54.90816753926701,0.000837696335078534,dim,2
2024-12-13,26.905104166666664,999.8654338541668,10398.640625,0.0,64.85895833333333,0.0011979166666666668,dim,12,4,27.111027027027028,998.932111891892,8563.275675675675,0.0,64.10513513513514,0.0010270270270270271,dim,2
2024-12-14,26.58649214659686,1001.5102371727749,10420.162303664922,0.08212565445026178,61.234083769633514,0.001099476439790576,dim,12,5,26.905104166666664,999.8654338541668,10398.640625,0.0,64.85895833333333,0.0011979166666666668,dim,2
2024-12-15,27.33340314136126,1002.1752769633508,11487.539267015707,0.0,56.599162303664926,0.0005759162303664922,dim,12,6,26.58649214659686,1001.5102371727749,10420.162303664922,0.08212565445026178,61.234083769633514,0.001099476439790576,dim,2
2024-12-16,27.15026178010471,1001.0485816753926,8993.219895287959,0.0,53.671832460732986,0.0006806282722513089,dim,12,0,27.33340314136126,1002.1752769633508,11487.539267015707,0.0,56.599162303664926,0.0005759162303664922,bright,0
2024-12-17,27.391256544502614,999.1733821989529,6708.602094240838,0.0,54.39073298429319,0.0007329842931937174,bright,12,1,27.15026178010471,1001.0485816753926,8993.219895287959,0.0,53.671832460732986,0.0006806282722513089,bright,0
2024-12-18,27.87697916666667,997.9217526041666,7562.619791666667,0.0,58.2503125,0.00125,bright,12,2,27.391256544502614,999.1733821989529,6708.602094240838,0.0,54.39073298429319,0.0007329842931937174,dim,2
2024-12-19,28.079736842105262,997.5966494736842,8850.121052631579,0.0,58.31502645502646,0.001,dim,12,3,27.87697916666667,997.9217526041666,7562.619791666667,0.0,58.2503125,0.00125,dim,2
2024-12-20,28.399052631578947,997.3239357894737,9421.968421052632,0.0,60.67568421052631,0.0025263157894736842,dim,12,4,28.079736842105262,997.5966494736842,8850.121052631579,0.0,58.31502645502646,0.001,dim,2
2024-12-21,27.888324607329842,998.2842999999999,10363.434554973823,0.0,60.042722513089004,0.0007853403141361256,dim,12,5,28.399052631578947,997.3239357894737,9421.968421052632,0.0,60.67568421052631,0.0025263157894736842,dim,2
2024-12-22,28.54324607329843,999.5086507853403,12404.214659685864,0.0,60.97281914893617,0.000994764397905759,dim,12,6,27.888324607329842,998.2842999999999,10363.434554973823,0.0,60.042722513089004,0.0007853403141361256,dim,2
2024-12-23,28.17203125,999.3018067708334,9726.057291666666,0.0,58.876875000000005,0.0008333333333333334,dim,12,0,28.54324607329843,999.5086507853403,12404.214659685864,0.0,60.97281914893617,0.000994764397905759,dim,2
2024-12-24,27.84397905759162,999.0571806282722,8993.20942408377,0.0,58.549895287958115,0.0,dim,12,1,28.17203125,999.3018067708334,9726.057291666666,0.0,58.876875000000005,0.0008333333333333334,dark,1
2024-12-25,28.495555555555555,997.39431875,8504.3125,0.0,55.24951388888889,0.0,dark,12,2,27.84397905759162,999.0571806282722,8993.20942408377,0.0,58.549895287958115,0.0,dim,2
2024-12-26,28.706333333333333,999.804836,9264.606666666667,0.0,58.16686666666667,0.0,dim,12,3,28.495555555555555,997.39431875,8504.3125,0.0,55.24951388888889,0.0,dim,2
2024-12-27,27.790890052356023,1003.5438005235602,10078.361256544502,0.0,60.610366492146596,5.2356020942408376e-05,dim,12,4,28.706333333333333,999.804836,9264.606666666667,0.0,58.16686666666667,0.0,dim,2
2024-12-28,27.347068062827226,1003.3356701570681,10115.465968586388,0.0,58.803298429319376,0.0,dim,12,5,27.790890052356023,1003.5438005235602,10078.361256544502,0.0,60.610366492146596,5.2356020942408376e-05,dim,2
2024-12-29,28.02890052356021,1002.7796659685864,12138.62827225131,0.0,60.40507853403142,5.2356020942408376e-05,dim,12,6,27.347068062827226,1003.3356701570681,10115.465968586388,0.0,58.803298429319376,0.0,dim,2
2024-12-30,27.817958115183245,1002.7785706806283,9302.748691099476,0.0,60.958167539267016,0.00010471204188481675,dim,12,0,28.02890052356021,1002.7796659685864,12138.62827225131,0.0,60.40507853403142,5.2356020942408376e-05,bright,0
2024-12-31,27.64937172774869,1003.0282141361256,8578.047120418849,0.0,57.568848167539265,5.2356020942408376e-05,bright,12,1,27.817958115183245,1002.7785706806283,9302.748691099476,0.0,60.958167539267016,0.00010471204188481675,dim,2
2025-01-01,26.97973821989529,1002.0371329842932,10191.382198952879,0.0,53.40282722513089,0.0,dim,1,2,27.64937172774869,1003.0282141361256,8578.047120418849,0.0,57.568848167539265,5.2356020942408376e-05,dim,2
2025-01-03,32.3259375,991.8612625000001,8153.708333333333,0.0,45.30791666666667,0.0026041666666666665,dim,1,4,26.97973821989529,1002.0371329842932,10191.382198952879,0.0,53.40282722513089,0.0,dark,1
2025-01-13,29.123505154639176,992.9538350515463,9781.567010309278,0.0,52.84690721649484,0.0005154639175257732,dark,1,0,32.3259375,991.8612625000001,8153.708333333333,0.0,45.30791666666667,0.0026041666666666665,dark,1
2025-01-14,29.21,994.0515918367347,9978.959183673469,0.0,52.46265306122449,0.0005102040816326531,dark,1,1,29.123505154639176,992.9538350515463,9781.567010309278,0.0,52.84690721649484,0.0005154639175257732,dark,1
2025-01-15,28.848541666666666,994.9227822916667,9927.677083333334,0.0,50.30354166666667,0.000625,dark,1,2,29.21,994.0515918367347,9978.959183673469,0.0,52.46265306122449,0.0005102040816326531,dark,1
2025-01-16,28.758229166666666,994.6315697916666,9741.083333333334,0.0,47.00177083333333,0.0009375,dark,1,3,28.848541666666666,994.9227822916667,9927.677083333334,0.0,50.30354166666667,0.000625,dark,1
2025-01-17,28.830412371134024,993.4992917525773,9513.39175257732,0.0,46.71773195876288,0.0004123711340206186,dark,1,4,28.758229166666666,994.6315697916666,9741.083333333334,0.0,47.00177083333333,0.0009375,dim,2
2025-01-18,28.400625,993.01275,9063.614583333334,0.0,47.33364583333333,0.000625,dim,1,5,28.830412371134024,993.4992917525773,9513.39175257732,0.0,46.71773195876288,0.0004123711340206186,dark,1
2025-01-19,28.103020833333332,993.1175333333334,10070.041666666666,0.0,52.4546875,0.0004166666666666667,dark,1,6,28.400625,993.01275,9063.614583333334,0.0,47.33364583333333,0.000625,dim,2
2025-01-20,28.487029702970297,992.1741475247525,8892.059405940594,0.0,52.43584158415842,0.001188118811881188,dim,1,0,28.103020833333332,993.1175333333334,10070.041666666666,0.0,52.4546875,0.0004166666666666667,dark,1
2025-01-21,28.602604166666666,991.8678760416666,9726.0,0.0,45.53354166666667,0.0005208333333333333,dark,1,1,28.487029702970297,992.1741475247525,8892.059405940594,0.0,52.43584158415842,0.001188118811881188,dark,1
2025-01-22,28.727083333333336,991.9203552083333,9758.166666666666,0.0,46.88999999999999,0.0008333333333333334,dark,1,2,28.602604166666666,991.8678760416666,9726.0,0.0,45.53354166666667,0.0005208333333333333,dark,1
2025-01-23,28.96276595744681,992.1220872340426,9534.765957446809,0.0,50.238297872340425,0.0010638297872340426,dark,1,3,28.727083333333336,991.9203552083333,9758.166666666666,0.0,46.88999999999999,0.0008333333333333334,dark,1
2025-01-24,28.75314814814815,992.2825666666666,9176.518518518518,0.0,50.77814814814815,0.000925925925925926,dark,1,4,28.96276595744681,992.1220872340426,9534.765957446809,0.0,50.238297872340425,0.0010638297872340426,dim,2
2025-02-01,26.680314136125652,1001.9999685863875,8970.465968586388,0.0,52.39853403141362,0.00010471204188481675,dim,2,5,28.75314814814815,992.2825666666666,9176.518518518518,0.0,50.77814814814815,0.000925925925925926,dim,2
2025-02-03,32.39364864864865,991.0056675675676,7260.324324324324,0.0,44.762297297297295,0.001891891891891892,dim,2,0,26.680314136125652,1001.9999685863875,8970.465968586388,0.0,52.39853403141362,0.00010471204188481675,dark,1
2025-02-13,30.134285714285713,994.1802122448979,10410.040816326531,0.0,45.99265306122449,0.002653061224489796,dark,2,3,32.39364864864865,991.0056675675676,7260.324324324324,0.0,44.762297297297295,0.001891891891891892,dim,2
2025-02-14,31.08758620689655,992.162427586207,5173.120689655172,0.0,32.69448275862069,0.0027586206896551726,dim,2,4,30.134285714285713,994.1802122448979,10410.040816326531,0.0,45.99265306122449,0.002653061224489796,dim,2
